,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
94,Mon Dec 25 12:00:11 +0000 2023,1739254708928389132,"Ganjar Mahfud, figur yang dapat memimpin dengan kepemimpinan yang berorientasi pada keberlanjutan. @langitmalam03 https://t.co/TwvOIVMj0j",0,0,0,0,in,1687412644855316480,1739254708928389132,deborahjescha,https://twitter.com/deborahjescha/status/1739254708928389132
95,Mon Dec 25 11:38:22 +0000 2023,1739249221386289525,"Ganjar Mahfud, Gubernur yang selalu mendengarkan dan merespons kebutuhan rakyat dengan baik. @lailyrinaa https://t.co/a93tq0J6GU",0,0,0,0,in,1687145491140939776,1739249221386289525,anggarasabtaa,https://twitter.com/anggarasabtaa/status/1739249221386289525
96,Tue Dec 26 07:26:09 +0000 2023,1739548134840349170,"@kiki_daliyo Santun dan ber etika,Mahfud MD makin okeeeh",0,0,0,0,in,1656265563507949568,1739462981732503614,raya86,https://twitter.com/raya86/status/1739548134840349170
97,Mon Dec 25 11:38:19 +0000 2023,1739249208996381113,Ganjar Mahfud sebagai calon presiden adalah langkah cerdas untuk melanjutkan pembangunan. @avntyaics https://t.co/cVYBn6Ehqc,0,0,0,0,in,1685300300557721600,1739249208996381113,aldiantoradifan,https://twitter.com/aldiantoradifan/status/1739249208996381113
98,Mon Dec 25 12:00:03 +0000 2023,1739254678200738197,#Ganjarpranowo bang coba perhatikan Ekspresi budiman saat  bicara 🤣🤣   #Mahfud3 #GanjarLebihBaik3 Hebat Ganjar Mahfud #MahfudLebihBaik3 Debat,0,0,0,0,in,1173766597112000512,1739254678200738197,Malik14735175,https://twitter.com/Malik14735175/status/1739254678200738197
99,Mon Dec 25 12:00:03 +0000 2023,1739254675260760222,"Mahfud MD, sebagai calon wakil presiden, akan membawa pandangan yang seimbang dalam pembuatan keputusan. @llen_ciaaw https://t.co/aq3uvNC6uc",0,0,0,0,in,1687346237090193408,1739254675260760222,EtiSuhaetiy8,https://twitter.com/EtiSuhaetiy8/status/1739254675260760222
100,Tue Dec 26 07:26:07 +0000 2023,1739548126204310000,@Melihat_Indo Ganjar Mahfud  yang terbaik  Salam 3 jari Sabang sampe merauke menang,0,0,0,0,in,1723504370648768512,1739497923120103869,haryati53673,https://twitter.com/haryati53673/status/1739548126204310000
101,Mon Dec 25 11:38:19 +0000 2023,1739249205963845938,Dukungan masyarakat pada Ganjar Mahfud mencerminkan kepercayaan pada kemampuannya dalam merancang kebijakan yang berdampak positif. @Elzhaaprln https://t.co/TXabvkKMpX,0,0,0,0,in,1686438098929168384,1739249205963845938,fanruakil1,https://twitter.com/fanruakil1/status/1739249205963845938
102,Tue Dec 26 07:26:04 +0000 2023,1739548115873812524,@kiki_daliyo Ayok pak Mahfud mari Sikat habis para koruptor,0,0,0,0,in,1617755212437164035,1739462981732503614,Silva4chelsea,https://twitter.com/Silva4chelsea/status/1739548115873812524
103,Mon Dec 25 11:38:17 +0000 2023,1739249199194030250,"Dengan Program pak  Ganjar Pranowo ini   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",0,0,0,0,in,1619460264474169344,1739249199194030250,Kisfacistvan,https://twitter.com/Kisfacistvan/status/1739249199194030250
