,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
117,Tue Dec 26 14:23:07 +0000 2023,1739653069976260766,@Fahrihamzah Kami siap untuk ANIES-MUHAIMIN MENANG 1 PUTARAN. #AMINAjaDulu #AniesPresiden2024,0,0,0,0,in,430335386,1739648064787513599,FachrudinAchmad,https://twitter.com/FachrudinAchmad/status/1739653069976260766
118,Mon Dec 25 09:04:28 +0000 2023,1739210491699007825,"@tvOneNews Berbagai macam cara untuk menjegal Anies dan Muhaimin di pilpres. Mulai dari mkmk, advokat, somed, tv one dll. Juga omongan buzzer bahkan rakyat Didu dg sesama. Ini belum pencoblosan. Pasti akan lebih ngeri lagi.  Sayangnya BAWASLU dan KPU seakan tutup mata.",0,0,0,0,in,1395613571040497666,1738858131290218948,Ihul53568851,https://twitter.com/Ihul53568851/status/1739210491699007825
119,Tue Dec 26 14:22:05 +0000 2023,1739652807484211544,"Kentongan 57 adalah gerakan rakyat untuk perubahan.  57% adalah target kemenangan Anies Muhaimin AMIN  Bismillah, gerakan 57 kentongan pertama kali diresmikan di Kalimantan Timur.""  #KPUCurangGibranLicik  #KPUCurangGibranLicik https://t.co/xIhVCvU7TF""",0,0,2,3,in,1373967328979787779,1739652807484211544,bianca01403,https://twitter.com/bianca01403/status/1739652807484211544
120,Tue Dec 26 14:21:33 +0000 2023,1739652673639788673,@tvOneNews gus muhaimin sosok kepemimpinannya melekat seperti lem alteko,0,0,0,0,in,1713054941215100928,1739163953778102671,ndraaaaa0,https://twitter.com/ndraaaaa0/status/1739652673639788673
121,Mon Dec 25 09:04:16 +0000 2023,1739210440314601814,Ternyata selama ini belimbing sayurnya si duo (imin n mahpud)bocah pah poh🤣🤣 #aniesbaswedan #pemilu #pemilu2024 #debatcapres #fyp #presiden #prabowo #pembohong #jagomulut #80T  #cakimin #amin #muhaimin #muhaimin #mahfudmd #mahfud #debatcawapres #IKN #bingung #40kota #gibran https://t.co/MkfahOn4lp,0,0,0,0,in,1722750849754238976,1739210440314601814,djarot228,https://twitter.com/djarot228/status/1739210440314601814
122,Mon Dec 25 09:03:46 +0000 2023,1739210312744837224,"Dari sekian cawapres yang ada, cawapres yang asli warga NU adalah Gus Muhaimin Iskandar.  Warga NU mantap pilih Gus Muhaimin   #RakyatMarahKPUCurang   #RakyatMarahKPUCurang https://t.co/vIgrW3Cfb2",0,0,22,35,in,1373967328979787779,1739210312744837224,bianca01403,https://twitter.com/bianca01403/status/1739210312744837224
123,Tue Dec 26 14:21:31 +0000 2023,1739652666488467670,@PDemokrat Mari berjuang dg baik dan memperjuangkan yg baik...  Bismillah... AMIN..Anies-Muhaimin presiden RI 2024 - 2029. Aamiin... #presidenRI,0,0,0,0,in,1451573640135208960,1739562405292892333,ado_ono,https://twitter.com/ado_ono/status/1739652666488467670
124,Mon Dec 25 09:03:36 +0000 2023,1739210270189527325,Relawan anies.. Dan muhaimin.. Tetap semangat terus bersama baba maulana yusuf.. Padepokan koin peduli yatim...... https://t.co/Tlv7vovxEN,0,0,0,0,in,1728436312758439936,1739210270189527325,AyahGanten17817,https://twitter.com/AyahGanten17817/status/1739210270189527325
125,Tue Dec 26 14:21:13 +0000 2023,1739652588952592640,@aniesbaswedan Anies Baswedan dan Muhaimin Iskandar merupakan sosok pemimpin yg bisa merubah masa depan bangsa Indonesia menjadi lebih baik. #AminPalingSiapUntukIndonesia https://t.co/aCYQdMJQxx,0,0,0,1,in,1679463689118949377,1739647207756996949,MaraUniq,https://twitter.com/MaraUniq/status/1739652588952592640
126,Mon Dec 25 09:03:06 +0000 2023,1739210145572511801,Ini dia kita sambut GUS MIN IMIN KANG SULAP KOTA😂😂 #anies #aniesbaswedan #pemilu #pemilu2024 #fyp #pembohong #jagomulut #80T  #cakimin #amin #muhaimin #muhaimin #mahfudmd ##mahfud #debatcawapres #IKN #bingung #40kota #potongtumpeng #tumpeng #fyp #lucu #40kotaikn #gibran https://t.co/rEqWJBN8JJ,0,0,0,0,in,1722836524734291968,1739210145572511801,zebraputih4,https://twitter.com/zebraputih4/status/1739210145572511801
127,Tue Dec 26 14:20:51 +0000 2023,1739652497860681775,@tempodotco Gus Muhaimin hatinya sangat suci,0,0,0,0,in,1715239617472110592,1739175786379366901,DAsyrofiaziz,https://twitter.com/DAsyrofiaziz/status/1739652497860681775
128,Mon Dec 25 09:02:10 +0000 2023,1739209909659660554,Minn minn ludahnya ditelen dulu itu sekarang karna duetnya beda jadi ga dukung ikn lagi kan? Ga tumpengan lagi? 🤭😂 #pemilu2024 #fyp #prabowo #pembohong #jagomulut #80T  #cakimin #muhaimin #mahfud #debatcawapres #IKN #bingung #40kota #potongtumpeng #tumpeng #fyp #lucu #gibran https://t.co/Aj8QerhCtf,0,0,0,0,in,1722836524734291968,1739209909659660554,zebraputih4,https://twitter.com/zebraputih4/status/1739209909659660554
129,Tue Dec 26 14:18:13 +0000 2023,1739651837408731202,"@Fahrihamzah Setuju.  Tapi...bisa donk...satu putaran menang buat Paslon 1 Anies Muhaimin atw Paslon 3 Ganjar Mahfud.  Yuks, #AklamasiAniesMuhaimin ! Sekali putaran cukup!  Yuks, #AklamasiGanjarMahfud ! Sekali putaran cukup !",0,0,0,4,in,1559572562912301056,1739648064787513599,dimasecco,https://twitter.com/dimasecco/status/1739651837408731202
